subject,run,consigne,condition,clean_psnr_img,clean_ssim_img,clean_ssim_grad,intra_psnr_img,intra_ssim_img,intra_ssim_grad
sub-16,run-03,shaking,preproc,16.9140456534904,0.5943951431780903,0.5256959446319434,16.9140456534904,0.5943951431780903,0.5256959446319434
sub-16,run-03,shaking,jdac,17.42206423060967,0.6250714380593346,0.539672541647715,17.805388810697618,0.6528306186523639,0.5776296445552888
sub-16,run-03,shaking,jdac_antiartonly,17.185874081518637,0.6092320923603338,0.5338807205594316,17.105713794047695,0.6125771397407521,0.5314841763476224
sub-16,run-03,shaking,jdac_nodenoise,17.08780089691945,0.6054198314626096,0.5210353071984614,16.725915509088857,0.5983152973321839,0.5140790663905678
sub-17,run-02,nodding,preproc,18.861125223064224,0.7769409078700974,0.6674553168113107,18.861125223064224,0.7769409078700974,0.6674553168113107
sub-17,run-02,nodding,jdac,19.846380086092456,0.790820195072706,0.6445738086246078,21.962669552734482,0.851018757231238,0.7648448399274379
sub-17,run-02,nodding,jdac_antiartonly,19.56119346588054,0.793970631656039,0.6846405779000122,19.399239335008694,0.7988624635589012,0.6867516335186459
sub-17,run-02,nodding,jdac_nodenoise,19.500290518389875,0.7899739130823689,0.6655531330874886,19.009869193917236,0.7899146505681677,0.6787033417800471
sub-17,run-03,shaking,preproc,18.188700198280245,0.7348366468643803,0.616134315021417,18.188700198280245,0.7348366468643803,0.616134315021417
sub-17,run-03,shaking,jdac,19.05017785940748,0.7557310680020827,0.6125289430027246,20.417428546805336,0.8008735412475008,0.6987539767009552
sub-17,run-03,shaking,jdac_antiartonly,18.588982801697995,0.7481154055198711,0.627308558061758,18.470058403417585,0.7521125825706445,0.6297410019245376
sub-17,run-03,shaking,jdac_nodenoise,18.469914288932056,0.7391053266149015,0.6065644745512963,17.92973785524389,0.7315004233266348,0.6107340585418954
sub-18,run-02,nodding,preproc,20.811551027604274,0.8397187716512865,0.7718102521818287,20.811551027604274,0.8397187716512865,0.7718102521818287
sub-18,run-02,nodding,jdac,21.641017298991976,0.8433107551820371,0.7255438332258359,23.08181413816215,0.8845063468588413,0.8209807944517804
sub-18,run-02,nodding,jdac_antiartonly,21.347440050470574,0.8518526660163053,0.7807095701978918,21.38581823599338,0.8580022972709983,0.7890970819508291
sub-18,run-02,nodding,jdac_nodenoise,20.897047890935816,0.8366849903156899,0.7352399197046317,20.895208948840178,0.8521004729277949,0.7749661481063729
sub-18,run-03,shaking,preproc,17.69701388717553,0.6805077457470573,0.5892645442546703,17.69701388717553,0.6805077457470573,0.5892645442546703
sub-18,run-03,shaking,jdac,18.740026933185717,0.7070845107291737,0.5909829149904324,19.658143991578218,0.7498788379022998,0.6541870334652938
sub-18,run-03,shaking,jdac_antiartonly,18.387644401001953,0.7008586326627448,0.6014770532752638,18.240137022365023,0.7039785952187334,0.6029634178415848
sub-18,run-03,shaking,jdac_nodenoise,18.359101143112543,0.6965903562377916,0.5822104970907266,17.908204480047164,0.6925440224947796,0.5846909120273168
sub-19,run-02,nodding,preproc,16.839653396399086,0.6056166775190941,0.5272422869200543,16.839653396399086,0.6056166775190941,0.5272422869200543
sub-19,run-02,nodding,jdac,17.228663094480922,0.6271787199334637,0.5339627484063796,17.900192946148444,0.6645077410280071,0.5723208513830614
sub-19,run-02,nodding,jdac_antiartonly,16.905586671317657,0.6148259679796872,0.5303336654658436,16.822495978326405,0.6187028997821956,0.5321991344048758
sub-19,run-02,nodding,jdac_nodenoise,16.53668157828453,0.5991902151155248,0.5070105685758073,16.20628421362523,0.5943769246337628,0.511889026021664
sub-19,run-03,shaking,preproc,17.26941736468901,0.6477861425534915,0.5635972284611951,17.26941736468901,0.6477861425534915,0.5635972284611951
sub-19,run-03,shaking,jdac,18.023152304015987,0.6792709096954593,0.5686586128151474,18.72577251953317,0.7166618065009224,0.6188145079627598
sub-19,run-03,shaking,jdac_antiartonly,17.51521510358391,0.660905634956763,0.5697299059348797,17.435365373231114,0.6645982120287288,0.5698403580136178
sub-19,run-03,shaking,jdac_nodenoise,17.421604239478373,0.6544424517625733,0.5511268803742119,17.088224247526433,0.6504667719361082,0.5521647409220416
sub-20,run-02,nodding,preproc,21.18042426074068,0.8423520627629878,0.7381913517681071,21.18042426074068,0.8423520627629878,0.7381913517681071
sub-20,run-02,nodding,jdac,21.93052804918682,0.852202374480012,0.7237742093490772,23.350880086129578,0.894665212946087,0.82001906678983
sub-20,run-02,nodding,jdac_antiartonly,21.818454413023733,0.8581484182429724,0.7581300222484783,21.740258253436856,0.863672081551634,0.7628400512868989
sub-20,run-02,nodding,jdac_nodenoise,21.38129490041195,0.8449824979124967,0.7231809977434747,21.253859369112046,0.8585712415093263,0.7582234941449193
sub-20,run-03,shaking,preproc,12.688515193609387,0.3716571992180982,0.36618084832781306,12.688515193609387,0.3716571992180982,0.36618084832781306
sub-20,run-03,shaking,jdac,12.73867824211451,0.38607136670238046,0.3701124912106853,12.791906877895743,0.4004341902900262,0.3862148008636797
sub-20,run-03,shaking,jdac_antiartonly,12.652003661524526,0.38000976376637996,0.3664582699279473,12.502542845414554,0.38150596625572725,0.3600591341714803
sub-20,run-03,shaking,jdac_nodenoise,12.822382312103937,0.3879719975223102,0.35882526363199096,12.565324890750695,0.38421833084966056,0.34552163869100555
sub-21,run-02,nodding,preproc,19.604890961297276,0.813999973762612,0.7281369788686479,19.604890961297276,0.813999973762612,0.7281369788686479
sub-21,run-02,nodding,jdac,20.071496116872204,0.7982919219191744,0.6528590406465807,22.492808417915256,0.8723370756559714,0.8049746154450595
sub-21,run-02,nodding,jdac_antiartonly,20.269823731116567,0.8294755591456852,0.7444244299381049,20.15889787453307,0.8360379639005254,0.7525991902173179
